"Date","Price","Url","Address","County"
"19/07/2016","75,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-124ABCD6F8E1AD5F8025801900477434?OpenDocument","3 CHAPELSTOWN, CARLOW, CARLOW","Carlow"
"19/07/2016","70,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0438C80C60352D858025800400477325?OpenDocument","APARTMENT 214 RIVERDELL, HAYMARKET, CARLOW","Carlow"
"19/07/2016","140,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-78C7E04DF99553B480257FFD00477553?OpenDocument","QUAY COTTAGE, QUAY LANE, BAUCK","Carlow"
"19/07/2016","90,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-BBBD6BFF7CA3FDFA8025800400477BD2?OpenDocument","RIVERVILLE, 2 MONTGOMERY ST, CARLOW","Carlow"
"18/07/2016","150,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-997DBF234206EEE480258019004774B7?OpenDocument","102 DOLMEN GARDENS, CARLOW, CARLOW","Carlow"
"18/07/2016","150,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D6B724C3B89AEB6880258004004776D0?OpenDocument","HARRISTOWN, GRAIGUENAMAGH, CO KILKENNY","Carlow"
"18/07/2016","340,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-FCF4127BE9D25D8680257FFD004773C0?OpenDocument","SESKINRYAN, BAGENALSTOWN, CARLOW","Carlow"
"14/07/2016","105,000.00 **","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-DEB3A92892DCA4F380257FFD00477192?OpenDocument","2 MAIN STREET, MYSHALL, CO CARLOW","Carlow"
"12/07/2016","198,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-1A36BB6E9D204B5E80257FF60047740C?OpenDocument","11 AYLESBURY, OLD DUBLIN RD, CARLOW","Carlow"
"12/07/2016","160,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E58B8A73C2ADF97780257FFD004776A0?OpenDocument","2 MOUNT CLARE COURT, KILLESHIN RD, CARLOW","Carlow"
"11/07/2016","215,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-599CD1FEDAEF4F9780257FF60047733B?OpenDocument","12 LACKEN RISE, TULLOW RD, CARLOW","Carlow"
"11/07/2016","115,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C54094A10E5259038025801900477261?OpenDocument","7 Bramble Court, Tullowhill, Tullow","Carlow"
"08/07/2016","155,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-FF7D5D793DE0FE8B80257FF6004773A1?OpenDocument","3 SHERWOOD, POLLERTON RD, CARLOW","Carlow"
"08/07/2016","120,000.00 **","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-DB37AE54BDB84ACF80257FF6004772D8?OpenDocument","8 LODGE COURT, BORRIS, COUNTY CARLOW","Carlow"
"07/07/2016","383,259.91","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-9B77A55C8854247680257FEF00477620?OpenDocument","1 Clarence Court, Link Road, Browneshill","Carlow"
"07/07/2016","82,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-ADAE4D356B92D90780257FEF00477509?OpenDocument","12 BAGENAL COURT, COURT PLACE, CARLOW","Carlow"
"07/07/2016","134,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-AE3BA5ACC1D531CC80257FF60047732F?OpenDocument","42 WOODGLADE, FENAGH, CARLOW","Carlow"
"06/07/2016","125,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-11B58790C93B853780258012004771DD?OpenDocument","26 THE MILL RACE, BURRIN RD, CARLOW","Carlow"
"06/07/2016","162,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-421CA21B6252EDBE8025800400477924?OpenDocument","70 BROWNESHILL WOOD, BROWNESHILL RD, CARLOW","Carlow"
"05/07/2016","185,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-91017D333B6B05A380257FEF004772E5?OpenDocument","THE VIEW, KILLEDMOND, BORRIS","Carlow"
"04/07/2016","59,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-283C5BE03E27975980257FEF0047727C?OpenDocument","CROSSLOW, TULLOW, CARLOW","Carlow"
"01/07/2016","160,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-792549C54511075980257FEF0047744C?OpenDocument","TULLOW RD, CARLOW","Carlow"
"30/06/2016","146,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-BE05A232F6CCD023802580120047749F?OpenDocument","7 OLD MILL, ST MULLINS, CO CARLOW","Carlow"
"28/06/2016","35,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B2BC3A0DC5A2AB838025804A00477681?OpenDocument","1 FAIRVIEW, BORRIS, CO CARLOW","Carlow"
"28/06/2016","240,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2D163281C5F9013F80257FF60047741C?OpenDocument","3 BROWNESHILL CRESCENT, CARLOW, CARLOW","Carlow"
"27/06/2016","67,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-3554275B40FD8BAB80257FEF004774D3?OpenDocument","8 FERRYBANK, LEIGHLIN ROAD, CARLOW","Carlow"
"27/06/2016","80,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0E54F9B6122B7C9180257FE8004771DD?OpenDocument","BALLYDUFF, TOBINSTOWN, CO CARLOW","Carlow"
"27/06/2016","106,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D0397F621550438580257FE800477128?OpenDocument","COPPENAGH, TULLOW, CO CARLOW","Carlow"
"24/06/2016","85,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-064A8B1F43206E9F80257FE800477173?OpenDocument","BALLINREE, CORRIES, BAGNALSTOWN","Carlow"
"24/06/2016","310,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B47C7D411CED6625802580040047764B?OpenDocument","SILVERSTREAM, BALLYELLEN, GORESBRIDGE","Carlow"
"23/06/2016","139,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-586BB1665C0D3B8D80257FEF00477607?OpenDocument","12 SHARON AVENUE, BROWNSHILL ROAD, CARLOW","Carlow"
"23/06/2016","130,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-BAFEC11EC7BD376480257FF60047754B?OpenDocument","26 WOLSELEY PARK, TULLOW, CARLOW","Carlow"
"23/06/2016","136,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-74617309A7F2838F80257FE800477156?OpenDocument","53 DOLMEN GARDENS, POLLERTON, CARLOW","Carlow"
"22/06/2016","64,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E8F31AD91AA76DA380257FE8004771FA?OpenDocument","EDDYSTONE, BALLYOLIVER, RATHVILLY","Carlow"
"22/06/2016","403,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-08E693171118CDC180257FE100477551?OpenDocument","SANDFIELD HOUSE, OAK PARK RD, CARLOW","Carlow"
"21/06/2016","96,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-47FEE48C20A75BEA8025800400477948?OpenDocument","23 ST KILLIANS CRESCENT, CARLOW, CARLOW","Carlow"
"20/06/2016","135,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E5AA4F168B12B5F780257FE100477487?OpenDocument","3 COLLEGE GREEN, CARLOW, CARLOW","Carlow"
"17/06/2016","145,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-41B8F854F804AAC180257FEF00477597?OpenDocument","10 HANOVER SQ, CARLOW, CARLOW","Carlow"
"17/06/2016","128,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A743E12B45D587AD80257FDA0047747D?OpenDocument","2 MORRINS LANE, GRAIGUECULLEN, CARLOW","Carlow"
"17/06/2016","125,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C46E9ECBAEB2B04980257FE100477348?OpenDocument","20 THE BIRCH, DELACY ABBEY, RATHVILLY","Carlow"
"17/06/2016","180,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-FFC9BF91A9B8FD2F80257FDA004774F5?OpenDocument","47 BROWNESHILL WOOD, CARLOW, CARLOW","Carlow"
"17/06/2016","205,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-3661C0AD9AB7DFDB80257FE10047754E?OpenDocument","76 Park Gate, Tullow, County Carlow","Carlow"
"14/06/2016","70,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-12CE40299766790580257FDA0047715B?OpenDocument","5 CENTAUR HOUSE, CENTAUR ST, CARLOW","Carlow"
"14/06/2016","165,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-DE3D17F75F33C72D80257FDA0047740C?OpenDocument","KILL, TULLOW, CARLOW","Carlow"
"14/06/2016","265,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-AE08C58CC07D31B780257FEF0047715A?OpenDocument","LADYSTOWN, RATHVILLY, CARLOW","Carlow"
"13/06/2016","128,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A4EAC9704502D7A680257FDA004770AE?OpenDocument","38 ANGLERS WALK, CARLOW, CARLOW","Carlow"
"10/06/2016","145,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-1157CAADBCB4940B80257FE1004774E0?OpenDocument","30 THE DOWNS, POLLERTON, CARLOW","Carlow"
"10/06/2016","130,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-7EF83816E22CBCBB80257FDA0047737D?OpenDocument","4 ASHFIELD, BLACKBOG ROAD, CARLOW","Carlow"
"09/06/2016","110,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-979988DE50DAD82C80257FD3004774D8?OpenDocument","MILLTOWN GARRYHIL, BAGENALSTOWN, CO CARLOW","Carlow"
"08/06/2016","187,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E25E2F143AABF99380257FD300477510?OpenDocument","59 BULLOCK PARK, CARLOW","Carlow"
"03/06/2016","115,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D2636CD006C31A1180257FD3004771AD?OpenDocument","4 LIME GROVE, TINRYLAND, CARLOW","Carlow"
"02/06/2016","70,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C37D5A580227440380257FCC0047746B?OpenDocument","8 CHAFF ST, GRAIGUECULLEN, CARLOW","Carlow"
"01/06/2016","115,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-EDDF10505F71121280257FEF0047714E?OpenDocument","189 POLLERTON RD, CARLOW","Carlow"
"01/06/2016","215,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-90DD33D92AA5555080257FCC0047735A?OpenDocument","35 KYLEMORE HILL, RATHOE, CARLOW","Carlow"
"01/06/2016","219,383.29","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0B0795AF9ED1D9A680257FE80047710C?OpenDocument","44 Rathglen, Killeshin, Carlow","Carlow"
"01/06/2016","153,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-807B43ECA998433A80257FCC0047731F?OpenDocument","7 PARK WOOD, PHELIM WOOD, TULLOW","Carlow"
"01/06/2016","25,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C69DE6E12278193D80257FDA0047737B?OpenDocument","BAHANA, COTTAGE, CARLOW","Carlow"
"01/06/2016","327,950.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4E985D3A02907B1080257FDA00477378?OpenDocument","BAHANA, ST MULLINS, KILKENNY","Carlow"
"30/05/2016","15,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-FF1BB7B22A12DA3B80257FDA00476FD1?OpenDocument","KILGRANEY, KILBRIDE, CO.CARLOW","Carlow"
"27/05/2016","217,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-50A0B75229A5F42380257FD3004775D7?OpenDocument","22 DOLMEN GARDENS, POLLERTON, HACKETSTOWN ROAD","Carlow"
"27/05/2016","93,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-53CF8B087F5E550D80257FCC00476FF5?OpenDocument","4 STATION ROAD, BORRIS, CO CARLOW","Carlow"
"26/05/2016","122,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-8ABC51BBE614543B80257FD30047722A?OpenDocument","29 FRIARS GREEN, TULLOW ROAD, CARLOW","Carlow"
"25/05/2016","80,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C37126593886BAA280257FC50047745A?OpenDocument","17 POLLERTON RD, CARLOW, CARLOW","Carlow"
"25/05/2016","110,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-7C344B434CD96DA380257FCC0047737D?OpenDocument","44 MILLRACE, BURRIN RD, CARLOW","Carlow"
"24/05/2016","72,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C2DE42448180E0C780257FCC0047725B?OpenDocument","10 THE LAURELS, TULLOW ROAD, CARLOW","Carlow"
"23/05/2016","75,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-742760A43F00B91880257FCC00477187?OpenDocument","22 HILLBROOK, TULLOW, CARLOW","Carlow"
"23/05/2016","95,000.00 **","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-3AB8E7CDF82BE71F80257FC5004771CD?OpenDocument","24 WOODGLADE FENNAGH, CARLOW","Carlow"
"23/05/2016","175,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-65A6B2E9FCC56BA780257FC500477102?OpenDocument","25 THE GLEN, MORTARSTOWN, CARLOW","Carlow"
"23/05/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A95754A2A5F9F95180257FE10047756E?OpenDocument","67 SANDHILLS, HACKETSTOWN ROAD, CARLOW","Carlow"
"23/05/2016","165,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2E3292F12BA5904880257FC5004774A9?OpenDocument","7 SHILLELAGH GROVE, TULLOW, CARLOW","Carlow"
"22/05/2016","155,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E0B4D057B708974380257FE1004773D3?OpenDocument","5 BARROW LOCK, CHURCH ST, LEIGHLINBRIDGE","Carlow"
"20/05/2016","216,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4145C5087B70922280257FC5004770A1?OpenDocument","6 MILFORD PARK, BALLINABRANNAGH, CARLOW","Carlow"
"20/05/2016","70,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E985F06ED545546480257FD3004771AF?OpenDocument","COURTNELLAN, BORRIS, CO CARLOW","Carlow"
"19/05/2016","220,264.32","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2646DFE6AE7FE45F80257FC500477137?OpenDocument","7 Roseberry Hill, Quinagh, Carlow","Carlow"
"19/05/2016","140,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-3C89E950CECC5A2980257FDA0047733D?OpenDocument","CASTLE STREET, CARLOW, CO CARLOW","Carlow"
"18/05/2016","148,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-8405E74A177C726880257FBE00477272?OpenDocument","34 CUANAHOWAN, RATHOE RD, TULLOW","Carlow"
"18/05/2016","176,211.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-9B8F6C7F3CA4827680257FDA004773D5?OpenDocument","78 Park Gate, Tullow","Carlow"
"18/05/2016","180,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-076B359A4DFEA88580257FBE00477247?OpenDocument","MINVAUD LOWER, CLONMORE, CARLOW","Carlow"
"16/05/2016","190,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-BC4392E70807049680257FBE00477088?OpenDocument","STRABOE, KILLERIG, CO CARLOW","Carlow"
"13/05/2016","186,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-BEAD3D2F7AD706D780257FC5004771E8?OpenDocument","16 MILLENIUM COURT, TULLOW RD, CARLOW","Carlow"
"13/05/2016","141,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2A31802ADD726F6D80257FE100477478?OpenDocument","68 BROTHERTON, SLEATY RD, GRAIGUECULLEN","Carlow"
"13/05/2016","55,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D05A2A6B07507D6F80257FD300477496?OpenDocument","BALLYSHANE, CLONMORE, HACKETSTOWN","Carlow"
"13/05/2016","70,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-19CED274CF116BA380257FC50047729A?OpenDocument","NEW ROAD, BALLYOLIVER, RATHVILLY","Carlow"
"13/05/2016","245,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-250F838643467E3280257FBE0047701A?OpenDocument","STRABOE, KILLERIG, CARLOW","Carlow"
"12/05/2016","54,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-36E79B7A11379A1480257FE10047749A?OpenDocument","49 DUBLIN STREET, CARLOW","Carlow"
"11/05/2016","250,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-9E84E4E59BF134BC80257FBE004772BE?OpenDocument","1 BROWNSHILL RD, CARLOW","Carlow"
"10/05/2016","146,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-8D821EDDF1BC209D80257FB70047727D?OpenDocument","82 SANDHILLS, HACKETSTOWN RD, CARLOW","Carlow"
"10/05/2016","295,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-69640C6ABBCDFC3480257FB7004770CE?OpenDocument","BRIDGE HOUSE, LOWER SESKIN, LEIGHLINBRIDGE","Carlow"
"10/05/2016","40,000.00 **","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-090EA7AAD2901F0280257FE1004772AC?OpenDocument","NEW ROAD, BALLYOLIVER, RATHVULLY","Carlow"
"09/05/2016","73,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A4156D3A7C24F37580257FD3004772F9?OpenDocument","21THE WEIRS, GRAIGUECULLEN, CARLOW","Carlow"
"09/05/2016","195,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-7588444BDF1E100A80257FB700477355?OpenDocument","53 THE MILL STREAM, BLACKBOG RD, CARLOW","Carlow"
"09/05/2016","15,000.00 **","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-003B00AF789FCD6980257FBE00477124?OpenDocument","7 OAKLEY PARK, TULLOW RD, CARLOW","Carlow"
"05/05/2016","240,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-AB720D12206CDC4D80257FCC0047736D?OpenDocument","26 MILLENIUM COURT, TULLOW RD, CARLOW","Carlow"
"05/05/2016","290,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4AA56109EB3E548080257FB000477413?OpenDocument","CLAYTON, LINK RD, CHAPELSTOWN","Carlow"
"04/05/2016","128,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-1712F13DB5096A1280257FB000477254?OpenDocument","63 DOLMEN GARDENS, CARLOW, CARLOW","Carlow"
"03/05/2016","169,950.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-AB5A05FE0A33B63280257FB000477404?OpenDocument","91 Brownehill Wood, Brownehill Road, Carlow","Carlow"
"29/04/2016","135,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-309EB06F170A909C80257FB000477290?OpenDocument","9 BEECHWOOD CLOSE, BAGENALSTOWN, CARLOW","Carlow"
"29/04/2016","73,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E97F2BC699380C4980257FB0004770A0?OpenDocument","GOWLIN, BORIS, CARLOW","Carlow"
"28/04/2016","50,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-701AD44C00DB5A6A80257FCC00476FBF?OpenDocument","1 BRIDEWELL LANE CARLOW, CO CARLOW","Carlow"
"28/04/2016","50,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0722B8A0172D1F9180257FCC00476FC2?OpenDocument","2 BRIDEWELL COURT, BRIDEWELL LANE, CARLOW","Carlow"
"28/04/2016","45,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A9CDA32E7DFF40EA80257FB0004770D2?OpenDocument","2 CENTAUR COURT, CENTAUR ST, CARLOW","Carlow"
"28/04/2016","149,735.68","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-BAD08B79EA3B6DE080257FBE00477016?OpenDocument","90  Browneshill Wood, Carlow","Carlow"
"28/04/2016","110,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-CD1373269DABE30E80257FB0004771BC?OpenDocument","RIVERSIDE BALLYBIT, TULLOW, BALLYBIT","Carlow"
"27/04/2016","90,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E8E4E9E7E0D4497D80257FB7004772AA?OpenDocument","BALLYGOWAN, MILFORD, CARLOW","Carlow"
"26/04/2016","220,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B2061739974061E480257FA90047714A?OpenDocument","SEANTIR, KELLISTOWN WEST, CARLOW","Carlow"
